Time,vM,ikr
0.0,-87.76131058501501,-1.8214816598084164e-07
0.025306713515283363,-87.76131488526536,-1.8210959621986905e-07
0.050613427030566725,-87.76131918508189,-1.8207104071220484e-07
0.09695986491475488,-87.76132705795517,-1.8200047913783678e-07
0.17920436333842837,-87.76134102294314,-1.818754158250391e-07
0.31769059650990816,-87.76136452079315,-1.816652601680685e-07
0.45617682968138795,-87.7613880017309,-1.8145552614924001e-07
0.8467543688734143,-87.76145413624403,-1.8086623023681248e-07
1.2373319080654406,-87.76152015141203,-1.8027985966515964e-07
1.627909447257467,-87.76158603747206,-1.7969667002823486e-07
2.2776921707843,-87.76169535410084,-1.787336865891185e-07
3.3912797048725736,-87.76188184370879,-1.7710421810094718e-07
5.48348903384769,-87.76222931577962,-1.741126580622623e-07
8.871783292851342,-87.76278408829836,-1.6945503625023257e-07
12.260077551854994,-87.76332914494938,-1.6502135497204275e-07
15.648371810858647,-87.7638646377147,-1.6080172713819607e-07
19.0366660698623,-87.76439071987734,-1.567863437567312e-07
20.0,-87.76453860112063,-1.5568020465964014e-07
20.00003693823852,-87.76158356829445,-1.539712000451459e-07
20.00007387647704,-87.75862855606043,-1.522622205682111e-07
20.000171021585533,-87.75085716547194,-1.4776783632781177e-07
20.000268166694028,-87.74308590130214,-1.4327361671573376e-07
20.000365311802522,-87.7353147739669,-1.3877956779198551e-07
20.000462456911016,-87.72754378684289,-1.342856915381896e-07
20.000672619253596,-87.71073262843949,-1.2456429733424862e-07
20.001152921996262,-87.67231506940084,-1.0235017372848414e-07
20.001633224738928,-87.63390094972739,-8.014028297182563e-08
20.002113527481594,-87.59549025409663,-5.7934619267808336e-08
20.00259383022426,-87.55708296596603,-3.573317611706417e-08
20.003597440529898,-87.4768404363396,1.0643969603835772e-08
20.004601050835536,-87.39661256078024,5.70027755732583e-08
20.005604661141174,-87.31639918738635,1.0334330153189916e-07
20.00660827144681,-87.23620015741578,1.4966561112440757e-07
20.008237682337462,-87.1060232181011,2.248335318423577e-07
20.009867093228113,-86.97588301519393,2.9995386021213597e-07
20.011496504118764,-86.84577889726526,3.750268516914969e-07
20.013125915009415,-86.71571021909344,4.5005275785749325e-07
20.014755325900065,-86.58567634014454,5.250318273068646e-07
20.016384736790716,-86.45567662422104,5.999643058812883e-07
20.018014147681367,-86.32571043952655,6.748504366523753e-07
20.019643558572017,-86.19577715878577,7.496904598753791e-07
20.02215216743307,-85.99579733463887,8.648230917085888e-07
20.024660776294123,-85.79589177751375,9.798478497384043e-07
20.027169385155176,-85.59605826193022,1.0947655719310087e-06
20.02967799401623,-85.39629459058018,1.2095770795799825e-06
20.034011904786457,-85.05133806232463,1.4076792773941195e-06
20.0370069705637,-84.81305882259298,1.5444014199632649e-06
