Time,vM,ikr
0.0,-87.93384867307505,-1.074140990965278e-07
0.2332487551596377,-87.93386285678473,-1.0723852558295983e-07
0.4664975103192754,-87.93387702126942,-1.0706356180708781e-07
1.0442765695159897,-87.93391202953359,-1.0663263504163216e-07
1.6220556287127041,-87.93394693331095,-1.0620498054871571e-07
2.1998346879094184,-87.93398172416266,-1.0578085881973235e-07
3.0705512917598705,-87.93403393516816,-1.0514851636629528e-07
4.543420599125112,-87.93412165412491,-1.0409731293955151e-07
7.704388155687397,-87.93430739432226,-1.0191707307029958e-07
10.865355712249682,-87.93448973867451,-9.983725793062414e-08
14.026323268811968,-87.93466873874213,-9.785358369087323e-08
17.18729082537425,-87.93484444713306,-9.59617695584896e-08
20.0,-87.93499808737266,-9.435092498008843e-08
20.000036706663913,-87.93206157956016,-9.301010317776375e-08
20.000073413327826,-87.92912509505128,-9.166930210374527e-08
20.000169930935392,-87.92140392158589,-8.814385653106785e-08
20.00026644854296,-87.91368289113241,-8.461854601799484e-08
20.000362966150526,-87.905962015475,-8.109337597006757e-08
20.000459483758092,-87.89824129843485,-7.756834815152694e-08
20.000668326199435,-87.88153594761464,-6.99414683493598e-08
20.00114575479102,-87.84334914268496,-5.250839289637058e-08
20.001623183382602,-87.8051662326122,-3.507880723247655e-08
20.002100611974186,-87.766987200193,-1.7652705557338922e-08
20.00257804056577,-87.72881202684604,-2.3008144199342752e-10
20.00357658038491,-87.64898120117213,3.619805171063218e-08
20.00457512020405,-87.56916700453368,7.26110599996468e-08
20.005573660023188,-87.48936926577555,1.0900900274247818e-07
20.006572199842328,-87.40958780600192,1.453919427832502e-07
20.008195860560765,-87.27989466007278,2.0452000523492395e-07
20.0098195212792,-87.1502433428974,2.63608823559319e-07
20.011443181997638,-87.02063311671701,3.226586535633706e-07
20.013066842716075,-86.89106325071762,3.816697478880507e-07
20.01469050343451,-86.76153301931836,4.406423568124212e-07
20.01631416415295,-86.63204170178047,4.995767284548435e-07
20.017937824871385,-86.50258858228545,5.58473108760283e-07
20.019561485589822,-86.37317295007469,6.173317414601689e-07
20.0220466558692,-86.17516076179865,7.073480350588233e-07
20.02453182614858,-85.97723223777433,7.972773173848463e-07
20.027016996427957,-85.7793848992347,8.871204326296455e-07
20.029502166707335,-85.5816162982671,9.768782121714427e-07
20.033726459934954,-85.24562300865192,1.1292550184350298e-06
