Time,vM,ikr
0.0,-87.06052103220573,-1.7515684268635976e-07
0.022507789654276262,-87.06052317653594,-1.751189718298683e-07
0.11394101350274537,-87.06053188512854,-1.749653403300055e-07
0.39982168024796094,-87.06055909895126,-1.74486348176924e-07
0.6857023469931764,-87.06058629279886,-1.7400916135652668e-07
0.9715830137383921,-87.06061346503827,-1.7353392688967824e-07
1.2574636804836077,-87.06064061515742,-1.730606881515518e-07
1.8701494200409754,-87.06069872694955,-1.7205321252074594e-07
3.0517698368247497,-87.06081051355477,-1.7013589100427456e-07
6.165032457124974,-87.06110326030631,-1.6524116125534948e-07
9.278295077425199,-87.06139346219918,-1.6056781623344332e-07
12.391557697725423,-87.06168117782758,-1.5610647853904324e-07
15.504820318025647,-87.06196646611205,-1.5184778584324707e-07
18.618082938325873,-87.06224938476088,-1.47782658842865e-07
20.0,-87.06237421943226,-1.4603842913691856e-07
20.000088963955864,-87.0552572338002,-1.4447081617433809e-07
20.00017792791173,-87.04814037088974,-1.4290326035392283e-07
20.000502877230314,-87.02214644113283,-1.3717810949618786e-07
20.0008278265489,-86.99615396113093,-1.3145368006293758e-07
20.001152775867485,-86.97016304793428,-1.2572999833240873e-07
20.001701649654027,-86.9262653033018,-1.1606381547449476e-07
20.00225052344057,-86.88237214777327,-1.0639979520125075e-07
20.00279939722711,-86.83848357357452,-9.673793771097301e-08
20.003348271013653,-86.7945995641436,-8.707824126229706e-08
20.004276999906473,-86.72035540627695,-7.073834349209729e-08
20.005205728799293,-86.64612416990768,-5.4404615105944495e-08
20.006134457692113,-86.57190575729689,-3.807704384471786e-08
20.007615923389455,-86.45354225065591,-1.2044765019687065e-08
20.009097389086797,-86.33521073510228,1.397192627038356e-08
20.01057885478414,-86.21691083526404,3.997307482731325e-08
20.01206032048148,-86.09864218644638,6.595872300519991e-08
20.013541786178823,-85.98040443298176,9.19289110794717e-08
20.015023251876165,-85.8621972272176,1.1788367747584149e-07
20.016504717573508,-85.74402022890925,1.4382305891007007e-07
20.01798618327085,-85.62587310476638,1.6974709049387106e-07
20.01946764896819,-85.50775552803566,1.9565580583283612e-07
20.021786496142518,-85.32293190488923,2.3617845219263645e-07
20.024105343316844,-85.13817868617032,2.766637698313001e-07
20.02642419049117,-84.95349469914918,3.171118691635008e-07
20.030683310403727,-84.61445475584613,3.9130790256847726e-07
20.034942430316285,-84.27563765349257,4.653793183881649e-07
20.039201550228842,-83.93703674745727,5.393266607221088e-07
20.0434606701414,-83.59864557598982,6.131504340398482e-07
20.047719790053957,-83.26045782302435,6.868511126736596e-07
20.051978909966515,-82.92246729249284,7.604291478371782e-07
20.060533892486237,-82.24414180631908,9.078511318596773e-07
20.06908887500596,-81.56653900852413,1.0547834471554227e-06
20.077643857525683,-80.88961153541021,1.2012294057172678e-06
20.086198840045405,-80.21331285451186,1.3471923564597451e-06
20.094753822565128,-79.53759718354645,1.4926757746329048e-06
20.10330880508485,-78.8624195386056,1.6376833320624165e-06
20.109749060735343,-78.35446892898507,1.7465345385618224e-06
20.111863787604573,-78.18773581574057,1.7822189707844997e-06
20.120418770124296,-77.51350287031718,1.9262869894155863e-06
20.12897375264402,-76.83967859307454,2.0698921438355237e-06
20.13752873516374,-76.16622198543892,2.2130397629723085e-06
20.146083717683464,-75.49309323037876,2.355735882021368e-06
20.154638700203186,-74.82025375241501,2.497987396224793e-06
20.16319368272291,-74.14766626209082,2.639802238143906e-06
20.17174866524263,-73.47529478233487,2.7811895810526714e-06
20.180303647762354,-72.80310465445245,2.9221600711836544e-06
20.188858630282077,-72.13106252000266,3.0627260920682998e-06
20.1974136128018,-71.4591362762728,3.202902064119586e-06
20.205968595321522,-70.78729500147115,3.34270478321659e-06
20.214523577841245,-70.11550884568118,3.482153802287065e-06
20.223078560360968,-69.44374888069378,3.621271860788695e-06
20.23163354288069,-68.77198689660366,3.7600853683885205e-06
20.240188525400413,-68.10019513825974,3.898624948160797e-06
20.248743507920135,-67.42834597005113,4.0369260465559705e-06
20.257298490439858,-66.75641145670865,4.175029616819845e-06
20.26585347295958,-66.08436284016906,4.312982886044813e-06
20.274408455479303,-65.41216988515768,4.45084021680827e-06
