data
-15.440535650538557
-10.804585101580685
-5.790454555175039
-1.7299782717333159
0.1983626294516488
0.529712624098145
0.3647875360463244
0.19014482079374437
0.08791301415593836
0.03810545212446926
0.015869972957305873
0.006432104152877448
0.002555781273570966
0.00100028283502301
0.0003868375085640101
0.00014815683453325813
5.628944375461017e-05
2.1242033510389926e-05
7.970015073210992e-06
2.9754865304512274e-06
1.1060351949190846e-06
