Time,vM,ikr
0.0,-88.04119435355523,-1.0188299343043725e-07
0.2126084610029584,-88.04122033231785,-1.0173425682531672e-07
0.4252169220059168,-88.04124628638141,-1.0158598601459231e-07
0.9208628684854145,-88.04130670270185,-1.0124199659511694e-07
1.4165088149649123,-88.04136699994346,-1.0090021110804813e-07
1.91215476144441,-88.04142716837195,-1.0056081887567215e-07
2.6840882068366136,-88.04152061259263,-1.000371215743621e-07
3.9762280432099564,-88.04167630909944,-9.917369828739292e-08
6.331372116825147,-88.04195778733762,-9.764148049695264e-08
10.506058114778419,-88.04244950397876,-9.505181778643144e-08
14.680744112731691,-88.04293209534049,-9.261747925214864e-08
18.855430110684964,-88.04340571750429,-9.032998542296341e-08
20.0,-88.0435340311063,-8.972695742531921e-08
20.00003656294643,-88.04060901521324,-8.838695338489411e-08
20.00007312589286,-88.03768401504784,-8.70469665661716e-08
20.000169275942586,-88.02999217701291,-8.352326702732787e-08
20.00026542599231,-88.02230043551901,-7.999968100030648e-08
20.000361576042035,-88.0146087985218,-7.647621215527892e-08
20.00045772609176,-88.00691726860164,-7.295286169489445e-08
20.00066574488555,-87.99027716063377,-6.533056716627792e-08
20.001140989431633,-87.95226267871158,-4.7918583207006425e-08
20.001616233977717,-87.91425082222098,-3.0509499433031766e-08
20.002091478523802,-87.8762415796775,-1.3103312783276665e-08
20.002566723069886,-87.83823493867222,4.299980226651101e-09
20.00356174111385,-87.75866891445901,4.072784863837701e-08
20.00455675915781,-87.67911412554173,7.714308003526274e-08
20.005551777201774,-87.59957045727184,1.1354570673127447e-07
20.006546795245736,-87.520037789808,1.4993576341995792e-07
20.008163769647112,-87.39081476420853,2.0904544423750976e-07
20.009780744048488,-87.26161997896754,2.681221610591576e-07
20.011397718449864,-87.13245294067698,3.2716605326144944e-07
20.01301469285124,-87.00331316049616,3.861772581822726e-07
20.014631667252615,-86.87420015298396,4.451559116784152e-07
20.01624864165399,-86.7451134358197,5.041021482761404e-07
20.017865616055367,-86.61605252984235,5.630161011760004e-07
20.019482590456743,-86.4870169591339,6.218979022379645e-07
20.021954955692905,-86.28976857443867,7.118667230433232e-07
20.024427320929068,-86.09257664164308,8.017611426427135e-07
20.02689968616523,-85.89543950401558,8.915816147602831e-07
20.029372051401392,-85.69835552443928,9.813285856558687e-07
20.03355112985031,-85.36533767728332,1.1328634265075808e-06
20.037730208299227,-85.0324594077624,1.2841915916210594e-06
20.041909286748144,-84.69971318531496,1.4353151054686401e-06
20.04608836519706,-84.36709164225168,1.5862359413390783e-06
20.05026744364598,-84.03458757788164,1.736956023533453e-06
20.054446522094896,-83.70219396179638,1.8874772302048646e-06
20.058625600543813,-83.36990393650277,2.037801396765983e-06
20.06280467899273,-83.03771081973608,2.187930319744547e-06
20.066983757441648,-82.70560810650326,2.3378657610893123e-06
20.071162835890565,-82.37358947077568,2.4876094529786205e-06
20.075341914339482,-82.04164876679671,2.6371631031604742e-06
20.0795209927884,-81.70978003002088,2.7865284008327554e-06
20.083700071237317,-81.3779774776993,2.935707023076444e-06
20.087879149686234,-81.04623550911278,3.0847006418618725e-06
20.09205822813515,-80.71454870546272,3.2335109316447204e-06
20.09623730658407,-80.38291182944597,3.382139577561751e-06
20.100416385032986,-80.05131982454606,3.5305882842346688e-06
20.10712631002072,-79.51899763649371,3.7685653895448403e-06
20.110680391325992,-79.23707491819965,3.894432385942792e-06
20.113836235008456,-78.98675938756097,4.0060905076821885e-06
20.12054615999619,-78.45458702676551,4.243171415561648e-06
20.127256084983927,-77.9224636599572,4.4798163930043965e-06
20.13396600997166,-77.39037353523578,4.716034362427973e-06
20.140675934959397,-76.85830203632216,4.951835034224359e-06
20.147385859947132,-76.32623568990805,5.187229058439704e-06
20.154095784934867,-75.79416219738296,5.422228181712507e-06
20.160805709922602,-75.26207050938135,5.6568454023632864e-06
20.172494031756667,-74.3351247433343,6.06466735482831e-06
20.18418235359073,-73.4080579577673,6.471461815577047e-06
20.192811986901006,-72.7235058274313,6.771202713633036e-06
20.20144162021128,-72.03888676291108,7.0704836125309225e-06
20.210071253521555,-71.35422290017173,7.36935323249739e-06
20.21870088683183,-70.66954798573703,7.667866534415203e-06
20.227330520142104,-69.98489223978183,7.966092621182308e-06
20.23596015345238,-69.30025825396957,8.264126450915537e-06
20.244589786762653,-68.61560793908093,8.562095825003792e-06
20.253219420072927,-67.93087649017326,8.860157068670798e-06
20.2618490533832,-67.24600130282982,9.15848484659923e-06
20.270478686693476,-66.5609402272823,9.457266903929e-06
20.27910832000375,-65.87567004726468,9.756707460237122e-06
20.287737953314025,-65.19017626476769,1.0057034452750264e-05
20.2963675866243,-64.50444675395897,1.0358505351876453e-05
20.304997219934574,-63.818471169407474,1.0661410873551011e-05
20.31362685324485,-63.13224145405204,1.0966078630760662e-05
20.322256486555123,-62.445750651309424,1.1272877905374573e-05
20.330886119865397,-61.75899100700432,1.1582225119841727e-05
20.33951575317567,-61.07195296274739,1.1894589381760597e-05
20.348145386485946,-60.38462504935153,1.2210498182239339e-05
20.35677501979622,-59.69699376790183,1.2530543703062441e-05
20.369782904938642,-58.659882060503406,1.3022271381709917e-05
20.382790790081064,-57.62197241839056,1.3527552998254767e-05
20.395798675223485,-56.58317042192395,1.4049496657822281e-05
20.408806560365907,-55.543350415695194,1.4591773159191554e-05
20.42181444550833,-54.50234596568252,1.5158710741854993e-05
20.43482233065075,-53.4599379502028,1.5755405285964596e-05
20.44783021579317,-52.41583923016092,1.6387849629988246e-05
20.460838100935593,-51.36967489750931,1.7063086917815907e-05
20.473845986078015,-50.320957136912725,1.7789393251289793e-05
20.48333245543067,-49.55417625388929,1.835679621687345e-05
20.492818924783325,-48.785400292446795,1.896083427454953e-05
20.5,-48.20190332817692,1.9445406573234075e-05
20.500136717288484,-48.20171720875916,1.9450894549436992e-05
20.500273434576968,-48.20153053156453,1.945638289920865e-05
20.500647009923018,-48.20101765937227,1.947138150012468e-05
20.501020585269067,-48.20050106632402,1.9486382632867634e-05
20.501394160615117,-48.199980429978,1.9501386499453822e-05
20.501767735961167,-48.19945563305344,1.9516393178845602e-05
20.50252875990076,-48.19837345547662,1.9546972711439386e-05
20.50393720018425,-48.1963238556154,1.960359872452045e-05
20.50534564046774,-48.19421295220827,1.9660266896139224e-05
20.507472346262595,-48.1909077195523,1.974591619861563e-05
20.50959905205745,-48.18745858292396,1.983166679771796e-05
20.511725757852304,-48.183862749502936,1.991752219020669e-05
20.513852463647158,-48.180117407887835,2.0003485957418242e-05
20.519345062729045,-48.1697344065878,2.022602873538688e-05
20.52483766181093,-48.158291693039665,2.0449378936216824e-05
20.530330260892818,-48.14574476640063,2.0673599650269672e-05
20.535822859974704,-48.1320500096653,2.089875580450111e-05
